window_id,window_label,method,anomaly_type,count_variant,count_static,valid_n
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw720q950,Point,8,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw720q975,Compound,7,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw720q975,Pattern,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw720q975,Point,10,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw720q990,Compound,2,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw720q990,Pattern,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw720q990,Point,15,8,361
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw1080q950,Compound,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw1080q950,Pattern,43,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw1080q950,Point,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw1080q975,Compound,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw1080q975,Pattern,32,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw1080q975,Point,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw1080q990,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw1080q990,Pattern,19,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw1080q990,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw336q950,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw336q950,Pattern,29,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw336q950,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw336q975,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw336q975,Pattern,22,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw336q975,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw336q990,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw336q990,Pattern,15,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw336q990,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw720q950,Compound,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw720q950,Pattern,40,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw720q950,Point,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw720q975,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw720q975,Pattern,28,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw720q975,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw720q990,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw720q990,Pattern,18,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw720q990,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw1080q950,Compound,11,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw1080q950,Pattern,37,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw1080q950,Point,9,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw1080q975,Compound,11,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw1080q975,Pattern,26,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw1080q975,Point,9,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw1080q990,Compound,7,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw1080q990,Pattern,16,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw1080q990,Point,13,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw336q950,Compound,9,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw336q950,Pattern,24,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw336q950,Point,11,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw336q975,Compound,8,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw336q975,Pattern,18,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw336q975,Point,12,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw336q990,Compound,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw336q990,Pattern,13,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw336q990,Point,14,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw720q950,Compound,11,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw720q950,Pattern,34,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw720q950,Point,9,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw720q975,Compound,9,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw720q975,Pattern,23,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw720q975,Point,11,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw720q990,Compound,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw720q990,Pattern,16,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw720q990,Point,14,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw1080q950,Compound,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw1080q950,Pattern,42,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw1080q950,Point,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw1080q975,Compound,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw1080q975,Pattern,31,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw1080q975,Point,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw1080q990,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw1080q990,Pattern,19,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw1080q990,Point,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw336q950,Compound,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw336q950,Pattern,28,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw336q950,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw336q975,Compound,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw336q975,Pattern,21,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw336q975,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw336q990,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw336q990,Pattern,15,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw336q990,Point,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw720q950,Compound,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw720q950,Pattern,39,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw720q950,Point,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw720q975,Compound,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw720q975,Pattern,27,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw720q975,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw720q990,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw720q990,Pattern,18,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw720q990,Point,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw1080q950,Compound,11,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw1080q950,Pattern,37,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw1080q950,Point,8,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw1080q975,Compound,11,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw1080q975,Pattern,26,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw1080q975,Point,8,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw1080q990,Compound,7,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw1080q990,Pattern,16,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw1080q990,Point,12,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw336q950,Compound,9,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw336q950,Pattern,24,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw336q950,Point,10,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw336q975,Compound,8,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw336q975,Pattern,18,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw336q975,Point,11,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw336q990,Compound,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw336q990,Pattern,13,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw336q990,Point,13,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw720q950,Compound,11,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw720q950,Pattern,34,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw720q950,Point,8,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw720q975,Compound,9,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw720q975,Pattern,23,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw720q975,Point,10,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw720q990,Compound,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw720q990,Pattern,16,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw720q990,Point,13,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw1080q950,Compound,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw1080q950,Pattern,46,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw1080q950,Point,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw1080q975,Compound,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw1080q975,Pattern,35,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw1080q975,Point,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw1080q990,Compound,1,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw1080q990,Pattern,22,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw1080q990,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw336q950,Compound,1,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw336q950,Pattern,32,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw336q950,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw336q975,Compound,1,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw336q975,Pattern,25,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw336q975,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw336q990,Compound,1,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw336q990,Pattern,18,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw336q990,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw720q950,Compound,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw720q950,Pattern,43,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw720q950,Point,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw720q975,Compound,1,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw720q975,Pattern,31,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw720q975,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw720q990,Compound,1,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw720q990,Pattern,21,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw720q990,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw1080q950,Compound,8,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw1080q950,Pattern,40,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw1080q950,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw1080q975,Compound,8,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw1080q975,Pattern,29,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw1080q975,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw1080q990,Compound,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw1080q990,Pattern,18,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw1080q990,Point,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw336q950,Compound,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw336q950,Pattern,27,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw336q950,Point,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw336q975,Compound,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw336q975,Pattern,20,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw336q975,Point,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw336q990,Compound,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw336q990,Pattern,14,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw336q990,Point,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw720q950,Compound,8,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw720q950,Pattern,37,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw720q950,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw720q975,Compound,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw720q975,Pattern,26,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw720q975,Point,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw720q990,Compound,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw720q990,Pattern,17,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw720q990,Point,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw1080q950,Compound,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw1080q950,Pattern,43,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw1080q950,Point,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw1080q975,Compound,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw1080q975,Pattern,32,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw1080q975,Point,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw1080q990,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw1080q990,Pattern,19,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw1080q990,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw336q950,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw336q950,Pattern,29,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw336q950,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw336q975,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw336q975,Pattern,22,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw336q975,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw336q990,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw336q990,Pattern,15,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw336q990,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw720q950,Compound,5,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw720q950,Pattern,40,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw720q950,Point,2,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw720q975,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw720q975,Pattern,28,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw720q975,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw720q990,Compound,4,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw720q990,Pattern,18,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw720q990,Point,3,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw1080q950,Compound,10,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw1080q950,Pattern,38,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw1080q950,Point,7,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw1080q975,Compound,10,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw1080q975,Pattern,27,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw1080q975,Point,7,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw1080q990,Compound,7,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw1080q990,Pattern,16,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw1080q990,Point,10,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw336q950,Compound,8,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw336q950,Pattern,25,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw336q950,Point,9,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw336q975,Compound,8,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw336q975,Pattern,18,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw336q975,Point,9,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw336q990,Compound,6,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw336q990,Pattern,13,26,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw336q990,Point,11,11,313
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw720q950,Compound,10,11,313
