window_id,window_label,method,total_variant,total_static,valid_n,Δ_total,rate_per_1k_variant,rate_per_1k_static,Δ_rate_per_1k
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw336q990,30,48,313,-18,95.846645,153.354633,-57.507988
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw720q950,52,48,313,4,166.134185,153.354633,12.779552
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw720q975,41,48,313,-7,130.990415,153.354633,-22.364218
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw720q990,33,48,313,-15,105.43131,153.354633,-47.923323
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q010_AEw1080q950,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q010_AEw1080q975,31,48,313,-17,99.041534,153.354633,-54.313099
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q010_AEw1080q990,16,48,313,-32,51.118211,153.354633,-102.236422
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q010_AEw336q950,28,48,313,-20,89.456869,153.354633,-63.897764
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q010_AEw336q975,20,48,313,-28,63.897764,153.354633,-89.456869
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q010_AEw336q990,14,48,313,-34,44.728435,153.354633,-108.626198
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q010_AEw720q950,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q010_AEw720q975,27,48,313,-21,86.261981,153.354633,-67.092652
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q010_AEw720q990,16,48,313,-32,51.118211,153.354633,-102.236422
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q030_AEw1080q950,45,48,313,-3,143.769968,153.354633,-9.584665
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q030_AEw1080q975,40,48,313,-8,127.795527,153.354633,-25.559106
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q030_AEw1080q990,28,48,313,-20,89.456869,153.354633,-63.897764
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q030_AEw336q950,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q030_AEw336q975,32,48,313,-16,102.236422,153.354633,-51.118211
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q030_AEw336q990,26,48,313,-22,83.067093,153.354633,-70.28754
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q030_AEw720q950,45,48,313,-3,143.769968,153.354633,-9.584665
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q030_AEw720q975,38,48,313,-10,121.405751,153.354633,-31.948882
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1080q030_AEw720q990,28,48,313,-20,89.456869,153.354633,-63.897764
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q010_AEw1080q950,38,48,313,-10,121.405751,153.354633,-31.948882
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q010_AEw1080q975,32,48,313,-16,102.236422,153.354633,-51.118211
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q010_AEw1080q990,17,48,313,-31,54.313099,153.354633,-99.041534
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q010_AEw336q950,29,48,313,-19,92.651757,153.354633,-60.702876
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q010_AEw336q975,21,48,313,-27,67.092652,153.354633,-86.261981
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q010_AEw336q990,15,48,313,-33,47.923323,153.354633,-105.43131
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q010_AEw720q950,38,48,313,-10,121.405751,153.354633,-31.948882
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q010_AEw720q975,28,48,313,-20,89.456869,153.354633,-63.897764
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q010_AEw720q990,17,48,313,-31,54.313099,153.354633,-99.041534
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q030_AEw1080q950,44,48,313,-4,140.57508,153.354633,-12.779553
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q030_AEw1080q975,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q030_AEw1080q990,27,48,313,-21,86.261981,153.354633,-67.092652
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q030_AEw336q950,38,48,313,-10,121.405751,153.354633,-31.948882
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q030_AEw336q975,31,48,313,-17,99.041534,153.354633,-54.313099
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q030_AEw336q990,25,48,313,-23,79.872204,153.354633,-73.482429
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q030_AEw720q950,44,48,313,-4,140.57508,153.354633,-12.779553
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q030_AEw720q975,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw1440q030_AEw720q990,27,48,313,-21,86.261981,153.354633,-67.092652
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q010_AEw1080q950,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q010_AEw1080q975,30,48,313,-18,95.846645,153.354633,-57.507988
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q010_AEw1080q990,15,48,313,-33,47.923323,153.354633,-105.43131
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q010_AEw336q950,27,48,313,-21,86.261981,153.354633,-67.092652
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q010_AEw336q975,19,48,313,-29,60.702875,153.354633,-92.651758
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q010_AEw336q990,13,48,313,-35,41.533546,153.354633,-111.821087
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q010_AEw720q950,36,48,313,-12,115.015974,153.354633,-38.338659
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q010_AEw720q975,26,48,313,-22,83.067093,153.354633,-70.28754
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q010_AEw720q990,15,48,313,-33,47.923323,153.354633,-105.43131
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q030_AEw1080q950,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q030_AEw1080q975,33,48,313,-15,105.43131,153.354633,-47.923323
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q030_AEw1080q990,20,48,313,-28,63.897764,153.354633,-89.456869
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q030_AEw336q950,31,48,313,-17,99.041534,153.354633,-54.313099
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q030_AEw336q975,24,48,313,-24,76.677316,153.354633,-76.677317
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q030_AEw336q990,18,48,313,-30,57.507987,153.354633,-95.846646
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q030_AEw720q950,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q030_AEw720q975,30,48,313,-18,95.846645,153.354633,-57.507988
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw336q030_AEw720q990,20,48,313,-28,63.897764,153.354633,-89.456869
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q010_AEw1080q950,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q010_AEw1080q975,31,48,313,-17,99.041534,153.354633,-54.313099
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q010_AEw1080q990,16,48,313,-32,51.118211,153.354633,-102.236422
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q010_AEw336q950,28,48,313,-20,89.456869,153.354633,-63.897764
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q010_AEw336q975,20,48,313,-28,63.897764,153.354633,-89.456869
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q010_AEw336q990,14,48,313,-34,44.728435,153.354633,-108.626198
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q010_AEw720q950,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q010_AEw720q975,27,48,313,-21,86.261981,153.354633,-67.092652
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q010_AEw720q990,16,48,313,-32,51.118211,153.354633,-102.236422
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q030_AEw1080q950,43,48,313,-5,137.380192,153.354633,-15.974441
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q030_AEw1080q975,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q030_AEw1080q990,25,48,313,-23,79.872204,153.354633,-73.482429
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q030_AEw336q950,36,48,313,-12,115.015974,153.354633,-38.338659
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q030_AEw336q975,29,48,313,-19,92.651757,153.354633,-60.702876
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q030_AEw336q990,23,48,313,-25,73.482428,153.354633,-79.872205
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q030_AEw720q950,43,48,313,-5,137.380192,153.354633,-15.974441
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q030_AEw720q975,35,48,313,-13,111.821086,153.354633,-41.533547
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,DWELL_PATTERN_IFw720q030_AEw720q990,25,48,313,-23,79.872204,153.354633,-73.482429
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q010_AEw1080q950,58,48,313,10,185.303514,153.354633,31.948881
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q010_AEw1080q975,41,48,313,-7,130.990415,153.354633,-22.364218
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q010_AEw1080q990,26,48,313,-22,83.067093,153.354633,-70.28754
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q010_AEw336q950,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q010_AEw336q975,29,48,313,-19,92.651757,153.354633,-60.702876
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q010_AEw336q990,22,48,313,-26,70.28754,153.354633,-83.067093
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q010_AEw720q950,51,48,313,3,162.939297,153.354633,9.584664
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q010_AEw720q975,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q010_AEw720q990,25,48,313,-23,79.872204,153.354633,-73.482429
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q030_AEw1080q950,65,48,313,17,207.667732,153.354633,54.313099
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q030_AEw1080q975,48,48,313,0,153.354633,153.354633,0.0
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q030_AEw1080q990,36,48,313,-12,115.015974,153.354633,-38.338659
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q030_AEw336q950,47,48,313,-1,150.159744,153.354633,-3.194889
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q030_AEw336q975,38,48,313,-10,121.405751,153.354633,-31.948882
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q030_AEw336q990,33,48,313,-15,105.43131,153.354633,-47.923323
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q030_AEw720q950,58,48,313,10,185.303514,153.354633,31.948881
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q030_AEw720q975,45,48,313,-3,143.769968,153.354633,-9.584665
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1080q030_AEw720q990,36,48,313,-12,115.015974,153.354633,-38.338659
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q010_AEw1080q950,58,48,313,10,185.303514,153.354633,31.948881
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q010_AEw1080q975,41,48,313,-7,130.990415,153.354633,-22.364218
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q010_AEw1080q990,27,48,313,-21,86.261981,153.354633,-67.092652
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q010_AEw336q950,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q010_AEw336q975,29,48,313,-19,92.651757,153.354633,-60.702876
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q010_AEw336q990,23,48,313,-25,73.482428,153.354633,-79.872205
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q010_AEw720q950,51,48,313,3,162.939297,153.354633,9.584664
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q010_AEw720q975,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q010_AEw720q990,26,48,313,-22,83.067093,153.354633,-70.28754
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q030_AEw1080q950,64,48,313,16,204.472843,153.354633,51.11821
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q030_AEw1080q975,47,48,313,-1,150.159744,153.354633,-3.194889
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q030_AEw1080q990,35,48,313,-13,111.821086,153.354633,-41.533547
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q030_AEw336q950,46,48,313,-2,146.964856,153.354633,-6.389777
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q030_AEw336q975,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q030_AEw336q990,32,48,313,-16,102.236422,153.354633,-51.118211
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q030_AEw720q950,57,48,313,9,182.108626,153.354633,28.753993
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q030_AEw720q975,44,48,313,-4,140.57508,153.354633,-12.779553
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw1440q030_AEw720q990,35,48,313,-13,111.821086,153.354633,-41.533547
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q010_AEw1080q950,58,48,313,10,185.303514,153.354633,31.948881
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q010_AEw1080q975,41,48,313,-7,130.990415,153.354633,-22.364218
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q010_AEw1080q990,26,48,313,-22,83.067093,153.354633,-70.28754
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q010_AEw336q950,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q010_AEw336q975,29,48,313,-19,92.651757,153.354633,-60.702876
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q010_AEw336q990,22,48,313,-26,70.28754,153.354633,-83.067093
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q010_AEw720q950,51,48,313,3,162.939297,153.354633,9.584664
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q010_AEw720q975,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q010_AEw720q990,25,48,313,-23,79.872204,153.354633,-73.482429
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q030_AEw1080q950,59,48,313,11,188.498403,153.354633,35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q030_AEw1080q975,42,48,313,-6,134.185304,153.354633,-19.169329
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q030_AEw1080q990,29,48,313,-19,92.651757,153.354633,-60.702876
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q030_AEw336q950,41,48,313,-7,130.990415,153.354633,-22.364218
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q030_AEw336q975,31,48,313,-17,99.041534,153.354633,-54.313099
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q030_AEw336q990,25,48,313,-23,79.872204,153.354633,-73.482429
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q030_AEw720q950,52,48,313,4,166.134185,153.354633,12.779552
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q030_AEw720q975,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw336q030_AEw720q990,28,48,313,-20,89.456869,153.354633,-63.897764
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q010_AEw1080q950,58,48,313,10,185.303514,153.354633,31.948881
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q010_AEw1080q975,41,48,313,-7,130.990415,153.354633,-22.364218
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q010_AEw1080q990,26,48,313,-22,83.067093,153.354633,-70.28754
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q010_AEw336q950,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q010_AEw336q975,29,48,313,-19,92.651757,153.354633,-60.702876
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q010_AEw336q990,22,48,313,-26,70.28754,153.354633,-83.067093
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q010_AEw720q950,51,48,313,3,162.939297,153.354633,9.584664
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q010_AEw720q975,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q010_AEw720q990,25,48,313,-23,79.872204,153.354633,-73.482429
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q030_AEw1080q950,63,48,313,15,201.277955,153.354633,47.923322
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q030_AEw1080q975,46,48,313,-2,146.964856,153.354633,-6.389777
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q030_AEw1080q990,33,48,313,-15,105.43131,153.354633,-47.923323
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q030_AEw336q950,45,48,313,-3,143.769968,153.354633,-9.584665
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q030_AEw336q975,35,48,313,-13,111.821086,153.354633,-41.533547
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q030_AEw336q990,30,48,313,-18,95.846645,153.354633,-57.507988
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q030_AEw720q950,56,48,313,8,178.913738,153.354633,25.559105
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q030_AEw720q975,43,48,313,-5,137.380192,153.354633,-15.974441
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,adaptive_IFw720q030_AEw720q990,33,48,313,-15,105.43131,153.354633,-47.923323
